"reclong","reclat"
156.46279,-76.28341
156.44145,-76.28581
156.43256,-76.28314
156.4342,-76.28115
156.42882,-76.28879
156.47247,-76.28186
156.47428,-76.28234
156.42988,-76.28724
156.43144,-76.28782
156.44073,-76.28543
156.4466,-76.28217
156.46453,-76.28393
156.43322,-76.28652
156.43392,-76.27687
156.43945,-76.26959
156.43499,-76.27217
156.43953,-76.27518
156.43498,-76.2783
156.44092,-76.26798
156.43706,-76.27068
156.43566,-76.27064
156.43478,-76.27337
156.43571,-76.27094
156.43097,-76.27533
156.43444,-76.27264
156.43847,-76.27762
156.43861,-76.28581
156.47658,-76.28218
156.43831,-76.28807
156.46472,-76.28395
156.49249,-76.26503
156.45085,-76.2821
156.47199,-76.28202
156.467,-76.28798
156.44977,-76.28534
156.46082,-76.28695
156.44048,-76.28526
156.44045,-76.28722
156.45309,-76.28679
156.43596,-76.28599
156.43534,-76.28345
156.42194,-76.27726
156.42737,-76.27649
156.408,-76.26757
156.42185,-76.27318
156.40874,-76.27182
156.40709,-76.27467
156.42068,-76.27166
156.43025,-76.27799
156.41035,-76.27252
156.4347,-76.27429
156.42574,-76.26983
156.41691,-76.27729
156.40846,-76.26612
156.43822,-76.26712
156.42471,-76.27429
157.16667,-76.18333
156.43047,-76.27027
156.41824,-76.26727
156.43002,-76.27134
156.42277,-76.27401
156.46888,-76.28503
156.41981,-76.27323
156.43589,-76.26611
156.43111,-76.27172
156.42558,-76.27746
156.43096,-76.27581
156.41791,-76.26936
156.42199,-76.27293
156.43236,-76.26978
156.44703,-76.28725
156.43196,-76.27934
156.43224,-76.26686
156.43451,-76.26978
156.36046,-76.29366
156.42341,-76.275
156.41675,-76.26662
NA,NA
156.45131,-76.28281
156.41444,-76.27016
156.4216,-76.26889
156.41911,-76.26739
156.38914,-76.27513
156.42288,-76.27524
156.42751,-76.27134
156.42327,-76.27574
156.4211,-76.27616
156.41295,-76.27195
156.42509,-76.27051
156.42553,-76.26554
156.4271,-76.27612
156.39015,-76.27515
156.42119,-76.27447
156.4175,-76.2767
156.43695,-76.26708
156.43345,-76.27103
156.42276,-76.26526
156.42867,-76.27739
156.42932,-76.27812
156.42608,-76.27733
156.4296,-76.2706
156.43668,-76.27208
156.42702,-76.27694
156.42784,-76.27041
156.48655,-76.26635
156.43101,-76.27134
156.43799,-76.26705
156.40969,-76.26522
156.42787,-76.27584
156.42868,-76.27191
156.40788,-76.27045
156.43891,-76.26704
156.4317,-76.27567
156.43043,-76.26748
156.42433,-76.27144
156.43538,-76.26636
156.43233,-76.27986
156.4235,-76.27974
156.365,-76.29473
156.42418,-76.28021
156.4523,-76.26853
156.44624,-76.27122
156.42285,-76.28002
156.44561,-76.26769
156.45267,-76.26993
156.44915,-76.26638
156.40101,-76.27618
156.44644,-76.26767
156.41966,-76.27857
156.44175,-76.27158
156.44137,-76.27894
156.44076,-76.27199
156.44217,-76.26961
156.447,-76.26955
156.44963,-76.26742
156.44387,-76.26828
156.44098,-76.27309
156.44296,-76.27294
156.4276,-76.2796
156.4529,-76.26696
156.41449,-76.28982
156.42524,-76.28927
156.42536,-76.2804
156.44592,-76.2707
156.45056,-76.26729
157.16667,-76.18333
156.39784,-76.27847
157.16667,-76.18333
156.41808,-76.28303
156.40561,-76.27992
156.44479,-76.26964
156.41501,-76.27741
156.44413,-76.26767
156.44827,-76.27085
156.40901,-76.28915
156.41659,-76.27974
156.41245,-76.28316
156.45217,-76.26861
156.37696,-76.29072
156.41298,-76.27872
156.39828,-76.28058
156.44809,-76.26659
156.44808,-76.26651
156.45035,-76.26701
156.44562,-76.2727
156.45029,-76.26702
156.42597,-76.27806
156.44274,-76.27728
156.403,-76.28104
156.44994,-76.2667
156.42565,-76.27832
156.43966,-76.27269
156.40184,-76.2773
156.44717,-76.26947
156.48286,-76.27099
156.44729,-76.26703
156.44674,-76.27065
156.44431,-76.27292
156.44472,-76.27125
156.38742,-76.2918
156.4385,-76.27239
156.447,-76.27068
156.44351,-76.27306
156.44203,-76.26893
156.44332,-76.27043
156.44486,-76.26757
156.44923,-76.26871
156.44691,-76.27049
156.44833,-76.26703
156.40906,-76.28286
156.42027,-76.27926
156.37444,-76.29006
156.41081,-76.28912
156.44476,-76.2827
156.44656,-76.28663
156.44095,-76.28653
156.46062,-76.28257
156.45988,-76.28466
156.4638,-76.28163
156.4607,-76.28707
156.46089,-76.28498
156.44409,-76.2805
156.44997,-76.28599
156.46237,-76.28217
156.49583,-76.28575
156.46238,-76.28479
156.47597,-76.28251
156.43736,-76.28384
156.45294,-76.28322
156.45746,-76.2901
156.43812,-76.28583
156.46501,-76.28451
156.46033,-76.28453
156.44383,-76.28521
156.46724,-76.28754
156.43718,-76.28808
156.45035,-76.28336
156.46321,-76.28237
156.43651,-76.28751
156.46894,-76.28387
156.46274,-76.2845
156.46293,-76.28621
156.46496,-76.28897
156.45625,-76.28988
156.46482,-76.28144
156.44504,-76.2915
156.46854,-76.28815
156.46812,-76.28853
156.46722,-76.2829
156.43586,-76.29311
156.46178,-76.28377
156.43904,-76.28484
156.45003,-76.28604
156.44469,-76.29205
156.45927,-76.28296
156.43379,-76.28864
156.44953,-76.28747
156.44817,-76.28762
156.46138,-76.28409
156.45715,-76.28574
156.46285,-76.28317
156.46199,-76.2823
156.43651,-76.28774
156.46845,-76.2858
156.47658,-76.28233
156.44404,-76.28535
156.44017,-76.28668
156.43685,-76.28425
156.43946,-76.28739
156.43617,-76.28402
156.46046,-76.28734
156.44975,-76.28653
156.43734,-76.28725
156.46228,-76.28241
156.43971,-76.29001
156.43429,-76.28631
156.43731,-76.2874
156.46829,-76.28324
156.4618,-76.2826
156.45039,-76.28526
156.44991,-76.28631
156.43985,-76.28735
156.44806,-76.28235
156.44045,-76.288
156.43297,-76.2886
156.45518,-76.28187
156.45834,-76.28373
156.45502,-76.28198
156.45955,-76.28427
156.43868,-76.28563
156.46083,-76.28516
156.44992,-76.28732
156.45632,-76.28127
156.46717,-76.28373
156.44134,-76.28738
156.43421,-76.28538
156.4563,-76.28958
156.44218,-76.28587
156.45093,-76.28071
156.49532,-76.28238
156.5121,-76.27318
156.49366,-76.2864
156.50435,-76.27266
156.47277,-76.28274
156.48241,-76.28545
156.48143,-76.28565
156.53304,-76.27908
156.48633,-76.28716
156.47777,-76.28196
156.48353,-76.28683
156.48001,-76.28015
156.49212,-76.28681
156.50549,-76.28281
NA,NA
156.48952,-76.27793
156.5118,-76.27538
156.48137,-76.27989
156.51827,-76.2661
156.48477,-76.2873
156.50071,-76.27994
156.51229,-76.28021
156.51107,-76.28259
156.51071,-76.28183
156.49639,-76.28264
156.4723,-76.28631
156.5057,-76.28339
156.48919,-76.28258
156.47994,-76.28686
156.47888,-76.28739
156.47914,-76.28501
156.50659,-76.26597
156.4818,-76.28466
156.51864,-76.26919
156.50133,-76.27481
156.4982,-76.27276
156.49366,-76.27915
156.50559,-76.2699
156.48989,-76.28292
156.4963,-76.28538
156.50481,-76.28485
156.47642,-76.28791
156.4941,-76.28503
156.48191,-76.28454
156.50263,-76.27403
156.50732,-76.26579
156.4847,-76.28667
156.4896,-76.28205
156.51212,-76.27256
156.47999,-76.28009
156.49453,-76.28569
156.50899,-76.27498
156.49957,-76.27835
156.48194,-76.28771
156.50481,-76.28175
156.48347,-76.28452
156.52623,-76.26933
156.47914,-76.28555
156.51232,-76.27455
156.49204,-76.28536
156.50707,-76.28236
156.49326,-76.28622
156.49383,-76.28497
156.4956,-76.27089
156.4799,-76.28185
156.48139,-76.28509
156.49172,-76.27688
156.49971,-76.2806
156.5046,-76.28458
156.50602,-76.28211
156.49406,-76.28791
156.47701,-76.28431
156.5331,-76.27526
156.48021,-76.27998
156.4814,-76.28351
156.47585,-76.28729
156.5134,-76.26876
156.49865,-76.27316
156.49524,-76.28118
156.50459,-76.28461
156.49748,-76.26825
156.48695,-76.2733
156.47414,-76.28384
156.47053,-76.28806
156.49893,-76.26869
156.5072,-76.26579
156.4303,-76.27453
156.44993,-76.26684
156.46374,-76.2692
156.44136,-76.26769
156.43555,-76.27121
156.4379,-76.26855
156.43434,-76.27487
156.43492,-76.27689
156.42476,-76.2757
156.43994,-76.26946
156.43542,-76.2705
156.43205,-76.27406
156.42969,-76.27509
156.44064,-76.27432
156.43041,-76.2735
156.44173,-76.27447
156.4367,-76.26857
156.43758,-76.26955
156.4328,-76.27239
156.43535,-76.26984
156.42935,-76.27538
156.42752,-76.2721
156.43385,-76.27182
156.44219,-76.26729
156.52532,-76.27668
156.44206,-76.26747
156.44114,-76.26758
156.43688,-76.27406
156.42786,-76.27449
156.43924,-76.27827
156.43029,-76.27457
156.43239,-76.27646
156.43308,-76.27253
156.43083,-76.27362
156.43962,-76.26823
156.43809,-76.27103
156.43756,-76.27111
156.43567,-76.27205
156.43768,-76.27683
156.43087,-76.27573
156.43603,-76.27112
156.42811,-76.27835
156.44138,-76.27537
156.43365,-76.27323
156.43683,-76.27207
156.43459,-76.27247
156.44101,-76.26762
156.43909,-76.26923
156.43741,-76.26804
156.44056,-76.26962
156.43611,-76.27678
156.44275,-76.26852
156.43785,-76.27885
156.43949,-76.26822
156.43456,-76.27072
156.44215,-76.26747
156.43265,-76.27599
156.44146,-76.27534
NA,NA
156.43824,-76.27045
156.43852,-76.27015
156.43943,-76.27696
156.44126,-76.26868
156.43493,-76.2776
156.43391,-76.2713
156.4357,-76.27104
156.43729,-76.2686
156.43974,-76.27417
156.43113,-76.27404
156.44033,-76.26785
156.44222,-76.2675
156.43552,-76.27103
156.43844,-76.26811
156.44288,-76.27334
156.47659,-76.27802
156.45692,-76.27151
156.42205,-76.27739
156.44231,-76.27163
156.13964,-76.03785
155.79752,-76.02353
156.25816,-76.05436
156.01934,-76.03165
156.298,-76.03298
156.45457,-76.04972
155.98163,-76.01942
156.27207,-76.04154
155.98152,-76.01942
155.97922,-76.0194
156.03839,-76.02796
156.02116,-76.0819
155.87893,-76.01854
156.02921,-76.05208
156.0315,-76.05005
156.0206,-76.08199
156.02026,-76.08189
156.02074,-76.08186
156.07439,-76.03863
156.03402,-76.04907
156.02126,-76.08193
156.01923,-76.02456
156.44532,-76.04656
156.01928,-76.08257
156.26121,-76.05229
156.26191,-76.05212
156.26143,-76.05218
155.80682,-76.01183
156.00568,-76.05086
155.92739,-76.07441
155.8876,-76.02319
156.10743,-76.04065
156.00672,-76.03088
156.12512,-76.04015
155.70093,-76.01907
155.84404,-76.03508
155.73612,-76.01488
156.12958,-76.03705
157.16667,-85.63333
156.26793,-76.04524
155.91241,-76.02506
156.00931,-76.0652
156.03014,-76.05511
156.27849,-76.05565
155.57338,-75.99244
156.23008,-76.09729
155.97254,-76.04682
155.90985,-76.02643
155.90865,-76.03863
156.19073,-76.04583
155.99999,-76.02936
156.01421,-76.05451
155.65975,-76.01319
156.09365,-76.07368
155.99339,-76.02017
156.05525,-76.05257
156.03296,-76.05532
156.31412,-76.05727
155.72747,-76.0233
155.8646,-76.05945
156.42579,-76.04893
156.00851,-76.06623
155.79297,-76.03049
156.30897,-76.05506
156.02557,-76.03829
156.20215,-76.03686
155.98715,-76.08372
155.98465,-76.10634
156.17207,-76.06921
156.01113,-76.05977
155.99633,-76.09148
156.21656,-76.05045
155.99468,-76.09741
156.2343,-76.05375
156.34312,-76.0539
156.24095,-76.03863
156.03015,-76.03095
156.25052,-76.10147
156.04847,-76.0596
156.12372,-76.03839
156.02592,-76.11219
156.09182,-76.04127
156.16849,-76.09364
156.12818,-76.04222
156.15423,-76.04038
156.11392,-76.04295
156.03118,-76.03115
156.45769,-76.04583
156.06875,-76.07348
155.99312,-76.10605
156.23183,-76.08364
156.02009,-76.06445
155.87737,-76.0184
156.09201,-76.04799
156.32457,-76.04439
156.19815,-76.03307
156.14349,-76.03396
156.1155,-76.0381
155.84738,-76.01494
156.3003,-76.04157
156.05797,-76.07937
156.18965,-76.04775
156.12981,-76.03701
156.18946,-76.04946
156.01349,-76.06641
156.05916,-76.07912
156.06589,-76.04206
156.12381,-76.03725
156.18817,-76.03368
156.08084,-76.06102
NA,NA
156.13081,-76.04364
156.07932,-76.03951
156.16419,-76.05238
156.0177,-76.07056
156.33781,-76.05721
156.02434,-76.11494
156.2619,-76.05608
156.29929,-76.04175
156.17471,-76.099
155.99759,-76.10669
156.42619,-76.04884
156.42403,-76.05125
156.44728,-76.05117
156.3571,-76.04886
156.27296,-76.04164
156.33523,-76.04911
156.02168,-76.08197
156.32651,-76.04586
156.34214,-76.05402
155.87635,-76.06999
156.01635,-76.03271
155.96946,-76.02328
155.85543,-76.01575
155.85669,-76.04838
155.89742,-76.04253
156.02542,-76.02664
155.87604,-76.01838
155.82959,-76.01335
155.81476,-76.01179
155.91015,-76.03058
155.70581,-76.01302
155.9807,-76.01939
156.03077,-76.04508
156.02544,-76.04765
156.05463,-76.03859
156.02779,-76.02254
156.04138,-76.02632
156.03564,-76.03062
156.02232,-76.03351
156.30162,-76.04097
155.9513,-76.03595
155.73676,-76.02051
155.87049,-76.04025
155.7597,-76.01364
155.83949,-76.01295
155.85108,-76.01486
155.99401,-76.02138
155.99666,-76.05059
155.96937,-76.06436
156.01165,-76.03991
156.01825,-76.05237
156.04526,-76.02859
156.00941,-76.04354
156.02614,-76.04861
156.03233,-76.03313
156.04118,-76.04213
156.02325,-76.0467
156.00718,-76.06034
156.0275,-76.0223
156.03093,-76.03404
156.05937,-76.04507
156.02096,-76.03811
156.01401,-76.06201
156.02306,-76.03542
156.00752,-76.05332
156.0322,-76.04561
156.00834,-76.05342
155.99522,-76.06636
156.02742,-76.02244
156.03324,-76.05605
155.96475,-76.02375
156.04951,-76.04009
156.04321,-76.02624
156.02739,-76.04512
157.16667,-76.18333
155.95762,-76.05777
157.16667,-85.63333
156.01511,-76.04261
155.9982,-76.05754
155.97864,-76.05668
156.03199,-76.02154
155.94038,-76.04222
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
NA,NA
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
NA,NA
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
NA,NA
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
NA,NA
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
157.16667,-76.18333
